ADAM33 	ALOX5  	0.0059584
IL5    	RORC   	0.01544
IL5    	SATB1  	0.016276
IL5    	STAT5A 	0.015099
IL5    	STAT6  	0.014841
IL5    	TBX21  	0.015287
IL5    	TGFB1  	0.01527
IL5    	TNFRSF4	0.010926
IL5    	TNFSF4 	0.0054128
IL5    	TSLP   	0.015134
IL5RA  	IL9    	0.017497
IL5RA  	KIT    	0.017554
IL5RA  	KITLG  	0.016225
IL5RA  	LTB4R  	0.013826
IL5RA  	MAF    	0.012599
IL5RA  	MMP9   	0.015591
IL5RA  	MS4A2  	0.0025016
IL5RA  	PDCD1  	0.011758
IL5RA  	POSTN  	0.002628
IL5RA  	PPARG  	0.01486
IL5RA  	RETNLB 	0.0060715
IL5RA  	RNASE2 	0.0037666
IL5RA  	RNASE3 	0.0079133
IL5RA  	RORC   	0.014701
IL5RA  	SATB1  	0.014211
IL5RA  	STAT5A 	0.015883
IL5RA  	STAT6  	0.014686
IL5RA  	TBX21  	0.01519
IL5RA  	TGFB1  	0.015814
IL5RA  	TNFRSF4	0.010652
IL5RA  	TNFSF4 	0.0045214
IL5RA  	TSLP   	0.016159
IL9    	KIT    	0.016011
IL9    	KITLG  	0.016259
IL9    	LTB4R  	0.017214
IL9    	MAF    	0.013731
IL9    	MMP9   	0.01539
IL9    	MS4A2  	0.0035536
IL9    	PDCD1  	0.013123
IL9    	POSTN  	0.003882
IL9    	PPARG  	0.015281
IL9    	RETNLB 	0.0077686
IL9    	RNASE2 	0.0042529
IL9    	RNASE3 	0.0081031
IL9    	RORC   	0.015352
IL9    	SATB1  	0.014483
IL9    	STAT5A 	0.01534
IL9    	STAT6  	0.014748
IL9    	TBX21  	0.015148
IL9    	TGFB1  	0.015545
IL9    	TNFRSF4	0.011545
IL9    	TNFSF4 	0.0061381
IL9    	TSLP   	0.015372
KIT    	KITLG  	0.01775
KIT    	LTB4R  	0.017844
KIT    	MAF    	0.013255
KIT    	MMP9   	0.015525
KIT    	MS4A2  	0.0041695
KIT    	PDCD1  	0.012304
KIT    	POSTN  	0.0025334
KIT    	PPARG  	0.015327
KIT    	RETNLB 	0.0060476
KIT    	RNASE2 	0.0029643
KIT    	RNASE3 	0.007076
KIT    	RORC   	0.014981
KIT    	SATB1  	0.014321
KIT    	STAT5A 	0.016328
KIT    	STAT6  	0.0146
KIT    	TBX21  	0.015198
KIT    	TGFB1  	0.016028
KIT    	TNFRSF4	0.012152
KIT    	TNFSF4 	0.0060922
KIT    	TSLP   	0.015915
KITLG  	LTB4R  	0.038139
KITLG  	MAF    	0.012053
KITLG  	MMP9   	0.014472
KITLG  	MS4A2  	0.0033025
KITLG  	PDCD1  	0.011327
KITLG  	POSTN  	0.0025567
KITLG  	PPARG  	0.01399
KITLG  	RETNLB 	0.0057566
KITLG  	RNASE2 	0.0031314
KITLG  	RNASE3 	0.0068641
KITLG  	RORC   	0.013732
KITLG  	SATB1  	0.013089
KITLG  	STAT5A 	0.015082
KITLG  	STAT6  	0.013547
KITLG  	TBX21  	0.014056
KITLG  	TGFB1  	0.01572
KITLG  	TNFRSF4	0.010221
KITLG  	TNFSF4 	0.0048736
KITLG  	TSLP   	0.014637
LTB4R  	MAF    	0.0074136
LTB4R  	MMP9   	0.011103
LTB4R  	MS4A2  	0.0013556
LTB4R  	PDCD1  	0.006545
LTB4R  	POSTN  	0.0011256
LTB4R  	PPARG  	0.0097758
LTB4R  	RETNLB 	0.0033221
LTB4R  	RNASE2 	0.0016371
LTB4R  	RNASE3 	0.0046818
LTB4R  	RORC   	0.0090906
LTB4R  	SATB1  	0.0088871
LTB4R  	STAT5A 	0.013088
LTB4R  	STAT6  	0.010382
LTB4R  	TBX21  	0.010748
LTB4R  	TGFB1  	0.014851
LTB4R  	TNFRSF4	0.0064389
LTB4R  	TNFSF4 	0.002133
LTB4R  	TSLP   	0.011886
MAF    	MMP9   	0.014214
MAF    	MS4A2  	0.0040587
MAF    	PDCD1  	0.063409
MAF    	POSTN  	0.0020759
MAF    	PPARG  	0.014047
MAF    	RETNLB 	0.0061791
MAF    	RNASE2 	0.0023601
MAF    	RNASE3 	0.006185
MAF    	RORC   	0.015232
MAF    	SATB1  	0.018341
MAF    	STAT5A 	0.013717
MAF    	STAT6  	0.01479
MAF    	TBX21  	0.016842
MAF    	TGFB1  	0.014841
MAF    	TNFRSF4	0.010535
MAF    	TNFSF4 	0.0047788
MAF    	TSLP   	0.013614
MMP9   	MS4A2  	0.0028641
MMP9   	PDCD1  	0.013704
MMP9   	POSTN  	0.0044815
MMP9   	PPARG  	0.018087
MMP9   	RETNLB 	0.0070026
MMP9   	RNASE2 	0.0036498
MMP9   	RNASE3 	0.0079394
MMP9   	RORC   	0.017718
MMP9   	SATB1  	0.014454
MMP9   	STAT5A 	0.015563
MMP9   	STAT6  	0.01533
MMP9   	TBX21  	0.016036
MMP9   	TGFB1  	0.016734
MMP9   	TNFRSF4	0.010491
MMP9   	TNFSF4 	0.0044458
MMP9   	TSLP   	0.015531
MS4A2  	PDCD1  	0.0021938
MS4A2  	POSTN  	0.00025115
MS4A2  	PPARG  	0.0038052
MS4A2  	RETNLB 	0.0010263
MS4A2  	RNASE2 	0.00030235
MS4A2  	RNASE3 	0.0011272
MS4A2  	RORC   	0.0026974
MS4A2  	SATB1  	0.0046505
MS4A2  	STAT5A 	0.0030231
MS4A2  	STAT6  	0.0037613
MS4A2  	TBX21  	0.0037173
MS4A2  	TGFB1  	0.002848
MS4A2  	TNFRSF4	0.004178
MS4A2  	TNFSF4 	0.0013855
MS4A2  	TSLP   	0.0036406
PDCD1  	POSTN  	0.0017245
PDCD1  	PPARG  	0.013224
PDCD1  	RETNLB 	0.0055046
PDCD1  	RNASE2 	0.0020258
PDCD1  	RNASE3 	0.0056662
PDCD1  	RORC   	0.014744
PDCD1  	SATB1  	0.014706
PDCD1  	STAT5A 	0.0133
PDCD1  	STAT6  	0.014328
PDCD1  	TBX21  	0.017003
PDCD1  	TGFB1  	0.014742
PDCD1  	TNFRSF4	0.0089978
PDCD1  	TNFSF4 	0.0033283
PDCD1  	TSLP   	0.012955
POSTN  	PPARG  	0.0027872
POSTN  	RETNLB 	0.0011106
POSTN  	RNASE2 	0.00032783
POSTN  	RNASE3 	0.0012083
POSTN  	RORC   	0.0025158
POSTN  	SATB1  	0.0023346
POSTN  	STAT5A 	0.0028868
POSTN  	STAT6  	0.0040215
POSTN  	TBX21  	0.0032285
POSTN  	TGFB1  	0.0044622
POSTN  	TNFRSF4	0.0014433
POSTN  	TNFSF4 	0.00036665
POSTN  	TSLP   	0.004034
PPARG  	RETNLB 	0.0067334
PPARG  	RNASE2 	0.0043303
PPARG  	RNASE3 	0.0084204
PPARG  	RORC   	0.022664
PPARG  	SATB1  	0.014472
PPARG  	STAT5A 	0.015954
PPARG  	STAT6  	0.015254
PPARG  	TBX21  	0.016568
PPARG  	TGFB1  	0.016487
PPARG  	TNFRSF4	0.010852
PPARG  	TNFSF4 	0.0049824
PPARG  	TSLP   	0.015631
RETNLB 	RNASE2 	0.0012119
RETNLB 	RNASE3 	0.003266
RETNLB 	RORC   	0.0070409
RETNLB 	SATB1  	0.0065832
RETNLB 	STAT5A 	0.0067492
RETNLB 	STAT6  	0.02155
RETNLB 	TBX21  	0.0088079
RETNLB 	TGFB1  	0.0071717
RETNLB 	TNFRSF4	0.0041994
RETNLB 	TNFSF4 	0.0014438
RETNLB 	TSLP   	0.0068435
RNASE2 	RNASE3 	0.13611
RNASE2 	RORC   	0.0031188
RNASE2 	SATB1  	0.0036601
RNASE2 	STAT5A 	0.0036101
RNASE2 	STAT6  	0.0041475
RNASE2 	TBX21  	0.0037596
RNASE2 	TGFB1  	0.0033154
RNASE2 	TNFRSF4	0.0017494
RNASE2 	TNFSF4 	0.00047907
RNASE2 	TSLP   	0.0038888
RNASE3 	RORC   	0.0074372
RNASE3 	SATB1  	0.0077891
RNASE3 	STAT5A 	0.0076152
RNASE3 	STAT6  	0.0080125
RNASE3 	TBX21  	0.0078414
RNASE3 	TGFB1  	0.0075134
RNASE3 	TNFRSF4	0.004629
RNASE3 	TNFSF4 	0.0017494
RNASE3 	TSLP   	0.0078992
RORC   	SATB1  	0.014609
RORC   	STAT5A 	0.015968
RORC   	STAT6  	0.015546
RORC   	TBX21  	0.017773
RORC   	TGFB1  	0.016628
RORC   	TNFRSF4	0.010465
RORC   	TNFSF4 	0.0043212
RORC   	TSLP   	0.015552
SATB1  	STAT5A 	0.014112
SATB1  	STAT6  	0.015176
SATB1  	TBX21  	0.015907
SATB1  	TGFB1  	0.014545
SATB1  	TNFRSF4	0.0114
SATB1  	TNFSF4 	0.0053485
SATB1  	TSLP   	0.014447
STAT5A 	STAT6  	0.014613
STAT5A 	TBX21  	0.015328
STAT5A 	TGFB1  	0.01545
STAT5A 	TNFRSF4	0.011214
STAT5A 	TNFSF4 	0.0056789
STAT5A 	TSLP   	0.016585
STAT6  	TBX21  	0.015368
STAT6  	TGFB1  	0.015141
STAT6  	TNFRSF4	0.010875
STAT6  	TNFSF4 	0.0052761
STAT6  	TSLP   	0.014746
TBX21  	TGFB1  	0.01583
TBX21  	TNFRSF4	0.01124
TBX21  	TNFSF4 	0.0054417
TBX21  	TSLP   	0.015309
TGFB1  	TNFRSF4	0.010671
TGFB1  	TNFSF4 	0.0046737
TGFB1  	TSLP   	0.015375
TNFRSF4	TNFSF4 	0.19442
TNFRSF4	TSLP   	0.011076
TNFSF4 	TSLP   	0.0054099
