ADAM33 	ALOX5  	0.00887
IL21   	MRC1   	0.0025584
IL21   	MS4A2  	0.011422
IL21   	PDCD1  	0.014329
IL21   	PMCH   	0.0092224
IL21   	POSTN  	0.0054076
IL21   	PPARG  	0.014278
IL21   	RETNLB 	0.0056001
IL21   	RNASE2 	0.012829
IL21   	RNASE3 	0.01352
IL21   	RORC   	0.014784
IL21   	SATB1  	0.013662
IL21   	STAT5A 	0.014005
IL21   	STAT6  	0.013785
IL21   	TBX21  	0.014254
IL21   	TGFB1  	0.013973
IL21   	TNFRSF4	0.014468
IL21   	TNFSF4 	0.014507
IL21   	TSLP   	0.014117
IL25   	IL2RA  	0.013898
IL25   	IL3    	0.013809
IL25   	IL33   	0.014769
IL25   	IL3RA  	0.013648
IL25   	IL4    	0.013769
IL25   	IL4R   	0.013568
IL25   	IL5    	0.014045
IL25   	IL5RA  	0.013921
IL25   	IL9    	0.013832
IL25   	KIT    	0.012851
IL25   	KITLG  	0.013196
IL25   	LTB4R  	0.010634
IL25   	MAF    	0.014014
IL25   	MMP9   	0.013261
IL25   	MRC1   	0.0020819
IL25   	MS4A2  	0.011235
IL25   	PDCD1  	0.012808
IL25   	PMCH   	0.0097205
IL25   	POSTN  	0.0060324
IL25   	PPARG  	0.013982
IL25   	RETNLB 	0.0050585
IL25   	RNASE2 	0.013061
IL25   	RNASE3 	0.013543
IL25   	RORC   	0.014205
IL25   	SATB1  	0.013527
IL25   	STAT5A 	0.013847
IL25   	STAT6  	0.013629
IL25   	TBX21  	0.01403
IL25   	TGFB1  	0.013879
IL25   	TNFRSF4	0.013896
IL25   	TNFSF4 	0.014021
IL25   	TSLP   	0.014303
IL2RA  	IL3    	0.013913
IL2RA  	IL33   	0.013988
IL2RA  	IL3RA  	0.013929
IL2RA  	IL4    	0.013806
IL2RA  	IL4R   	0.013752
IL2RA  	IL5    	0.013765
IL2RA  	IL5RA  	0.014061
IL2RA  	IL9    	0.013736
IL2RA  	KIT    	0.013301
IL2RA  	KITLG  	0.013355
IL2RA  	LTB4R  	0.011005
IL2RA  	MAF    	0.014149
IL2RA  	MMP9   	0.013391
IL2RA  	MRC1   	0.0028141
IL2RA  	MS4A2  	0.011991
IL2RA  	PDCD1  	0.013904
IL2RA  	PMCH   	0.0091261
IL2RA  	POSTN  	0.0054849
IL2RA  	PPARG  	0.013998
IL2RA  	RETNLB 	0.0057857
IL2RA  	RNASE2 	0.013382
IL2RA  	RNASE3 	0.013777
IL2RA  	RORC   	0.014216
IL2RA  	SATB1  	0.013467
IL2RA  	STAT5A 	0.013939
IL2RA  	STAT6  	0.013694
IL2RA  	TBX21  	0.014036
IL2RA  	TGFB1  	0.013889
IL2RA  	TNFRSF4	0.014604
IL2RA  	TNFSF4 	0.014594
IL2RA  	TSLP   	0.014008
IL3    	IL33   	0.013903
IL3    	IL3RA  	0.014196
IL3    	IL4    	0.013727
IL3    	IL4R   	0.013621
IL3    	IL5    	0.013727
IL3    	IL5RA  	0.014054
IL3    	IL9    	0.013719
IL3    	KIT    	0.013962
IL3    	KITLG  	0.01372
IL3    	LTB4R  	0.012379
IL3    	MAF    	0.013889
IL3    	MMP9   	0.013441
IL3    	MRC1   	0.0022793
IL3    	MS4A2  	0.011424
IL3    	PDCD1  	0.013386
IL3    	PMCH   	0.0090986
IL3    	POSTN  	0.0052982
IL3    	PPARG  	0.013956
IL3    	RETNLB 	0.0052395
IL3    	RNASE2 	0.013596
IL3    	RNASE3 	0.013843
IL3    	RORC   	0.014014
IL3    	SATB1  	0.013206
IL3    	STAT5A 	0.014031
IL3    	STAT6  	0.013555
IL3    	TBX21  	0.013889
IL3    	TGFB1  	0.013878
IL3    	TNFRSF4	0.013979
IL3    	TNFSF4 	0.01395
IL3    	TSLP   	0.013943
IL33   	IL3RA  	0.013784
IL33   	IL4    	0.01386
IL33   	IL4R   	0.013673
IL33   	IL5    	0.014001
IL33   	IL5RA  	0.014003
IL33   	IL9    	0.013835
IL33   	KIT    	0.012973
IL33   	KITLG  	0.013336
IL33   	LTB4R  	0.010972
IL33   	MAF    	0.014232
IL33   	MMP9   	0.013399
IL33   	MRC1   	0.0021503
IL33   	MS4A2  	0.011338
IL33   	PDCD1  	0.013057
IL33   	PMCH   	0.0097155
IL33   	POSTN  	0.0052575
IL33   	PPARG  	0.01407
IL33   	RETNLB 	0.005166
IL33   	RNASE2 	0.013013
IL33   	RNASE3 	0.013585
IL33   	RORC   	0.014302
IL33   	SATB1  	0.013992
IL33   	STAT5A 	0.013939
IL33   	STAT6  	0.013743
IL33   	TBX21  	0.014167
IL33   	TGFB1  	0.013985
IL33   	TNFRSF4	0.014064
IL33   	TNFSF4 	0.014177
IL33   	TSLP   	0.014298
IL3RA  	IL4    	0.013745
IL3RA  	IL4R   	0.013689
IL3RA  	IL5    	0.01365
IL3RA  	IL5RA  	0.014124
IL3RA  	IL9    	0.013728
IL3RA  	KIT    	0.014923
IL3RA  	KITLG  	0.014095
IL3RA  	LTB4R  	0.013281
IL3RA  	MAF    	0.013735
IL3RA  	MMP9   	0.013425
IL3RA  	MRC1   	0.0020889
IL3RA  	MS4A2  	0.011994
IL3RA  	PDCD1  	0.012837
IL3RA  	PMCH   	0.0089659
IL3RA  	POSTN  	0.0043008
IL3RA  	PPARG  	0.01385
IL3RA  	RETNLB 	0.0050172
IL3RA  	RNASE2 	0.01296
IL3RA  	RNASE3 	0.013591
IL3RA  	RORC   	0.013796
IL3RA  	SATB1  	0.01305
IL3RA  	STAT5A 	0.014206
IL3RA  	STAT6  	0.013466
IL3RA  	TBX21  	0.013796
IL3RA  	TGFB1  	0.013887
IL3RA  	TNFRSF4	0.013914
IL3RA  	TNFSF4 	0.013844
IL3RA  	TSLP   	0.013882
IL4    	IL4R   	0.013834
IL4    	IL5    	0.013632
IL4    	IL5RA  	0.013817
IL4    	IL9    	0.013587
IL4    	KIT    	0.013447
IL4    	KITLG  	0.013304
IL4    	LTB4R  	0.011186
IL4    	MAF    	0.014006
IL4    	MMP9   	0.013275
IL4    	MRC1   	0.0026146
IL4    	MS4A2  	0.015769
IL4    	PDCD1  	0.013392
IL4    	PMCH   	0.0088509
IL4    	POSTN  	0.0049376
IL4    	PPARG  	0.013858
IL4    	RETNLB 	0.0055519
IL4    	RNASE2 	0.012863
IL4    	RNASE3 	0.013445
IL4    	RORC   	0.013993
IL4    	SATB1  	0.014639
IL4    	STAT5A 	0.013777
IL4    	STAT6  	0.013549
IL4    	TBX21  	0.013867
IL4    	TGFB1  	0.013736
IL4    	TNFRSF4	0.014209
IL4    	TNFSF4 	0.014305
IL4    	TSLP   	0.013852
IL4R   	IL5    	0.013527
IL4R   	IL5RA  	0.013903
IL4R   	IL9    	0.013524
IL4R   	KIT    	0.012938
IL4R   	KITLG  	0.013052
IL4R   	LTB4R  	0.010609
IL4R   	MAF    	0.013839
IL4R   	MMP9   	0.013036
IL4R   	MRC1   	0.002852
IL4R   	MS4A2  	0.017515
IL4R   	PDCD1  	0.013256
IL4R   	PMCH   	0.0087649
IL4R   	POSTN  	0.005375
IL4R   	PPARG  	0.013632
IL4R   	RETNLB 	0.0057893
IL4R   	RNASE2 	0.012644
IL4R   	RNASE3 	0.013296
IL4R   	RORC   	0.013744
IL4R   	SATB1  	0.013545
IL4R   	STAT5A 	0.013662
IL4R   	STAT6  	0.013572
IL4R   	TBX21  	0.01374
IL4R   	TGFB1  	0.013597
IL4R   	TNFRSF4	0.013716
IL4R   	TNFSF4 	0.01359
IL4R   	TSLP   	0.013639
IL5    	IL5RA  	0.013831
IL5    	IL9    	0.013554
IL5    	KIT    	0.012947
IL5    	KITLG  	0.013367
IL5    	LTB4R  	0.012101
IL5    	MAF    	0.013881
IL5    	MMP9   	0.013163
IL5    	MRC1   	0.0025799
IL5    	MS4A2  	0.011239
IL5    	PDCD1  	0.0133
IL5    	PMCH   	0.017068
IL5    	POSTN  	0.0048682
IL5    	PPARG  	0.013777
IL5    	RETNLB 	0.0055062
IL5    	RNASE2 	0.014004
IL5    	RNASE3 	0.013854
IL5    	RORC   	0.013928
IL5    	SATB1  	0.014648
IL5    	STAT5A 	0.013743
IL5    	STAT6  	0.013521
IL5    	TBX21  	0.013846
IL5    	TGFB1  	0.013733
IL5    	TNFRSF4	0.013803
IL5    	TNFSF4 	0.013768
IL5    	TSLP   	0.013852
IL5RA  	IL9    	0.013834
IL5RA  	KIT    	0.013491
IL5RA  	KITLG  	0.013489
IL5RA  	LTB4R  	0.01114
IL5RA  	MAF    	0.013966
IL5RA  	MMP9   	0.013361
IL5RA  	MRC1   	0.0022227
IL5RA  	MS4A2  	0.011995
IL5RA  	PDCD1  	0.013014
IL5RA  	PMCH   	0.0095024
IL5RA  	POSTN  	0.0054879
IL5RA  	PPARG  	0.01398
IL5RA  	RETNLB 	0.0052409
IL5RA  	RNASE2 	0.013446
IL5RA  	RNASE3 	0.013852
IL5RA  	RORC   	0.014031
IL5RA  	SATB1  	0.013215
IL5RA  	STAT5A 	0.014092
IL5RA  	STAT6  	0.013702
IL5RA  	TBX21  	0.013986
IL5RA  	TGFB1  	0.013941
IL5RA  	TNFRSF4	0.013973
IL5RA  	TNFSF4 	0.013805
IL5RA  	TSLP   	0.014031
IL9    	KIT    	0.01364
IL9    	KITLG  	0.013463
IL9    	LTB4R  	0.011964
IL9    	MAF    	0.013804
IL9    	MMP9   	0.013297
IL9    	MRC1   	0.0026746
IL9    	MS4A2  	0.011611
IL9    	PDCD1  	0.013331
IL9    	PMCH   	0.00893
IL9    	POSTN  	0.013229
IL9    	PPARG  	0.013773
IL9    	RETNLB 	0.0055812
IL9    	RNASE2 	0.012818
IL9    	RNASE3 	0.013363
IL9    	RORC   	0.013915
IL9    	SATB1  	0.013165
IL9    	STAT5A 	0.013742
IL9    	STAT6  	0.013451
IL9    	TBX21  	0.013768
IL9    	TGFB1  	0.013707
IL9    	TNFRSF4	0.013808
IL9    	TNFSF4 	0.013774
IL9    	TSLP   	0.013793
KIT    	KITLG  	0.015328
KIT    	LTB4R  	0.014481
KIT    	MAF    	0.012769
KIT    	MMP9   	0.013923
KIT    	MRC1   	0.0016508
KIT    	MS4A2  	0.010833
KIT    	PDCD1  	0.0115
KIT    	PMCH   	0.0072879
KIT    	POSTN  	0.0038816
KIT    	PPARG  	0.013291
KIT    	RETNLB 	0.004343
KIT    	RNASE2 	0.011885
KIT    	RNASE3 	0.012826
KIT    	RORC   	0.012828
KIT    	SATB1  	0.011943
KIT    	STAT5A 	0.013906
KIT    	STAT6  	0.012686
KIT    	TBX21  	0.012981
KIT    	TGFB1  	0.013513
KIT    	TNFRSF4	0.012802
KIT    	TNFSF4 	0.012661
KIT    	TSLP   	0.01318
KITLG  	LTB4R  	0.02845
KITLG  	MAF    	0.013061
KITLG  	MMP9   	0.013192
KITLG  	MRC1   	0.0018987
KITLG  	MS4A2  	0.010658
KITLG  	PDCD1  	0.012213
KITLG  	PMCH   	0.0085575
KITLG  	POSTN  	0.004668
KITLG  	PPARG  	0.01336
KITLG  	RETNLB 	0.0046752
KITLG  	RNASE2 	0.012571
KITLG  	RNASE3 	0.013129
KITLG  	RORC   	0.013157
KITLG  	SATB1  	0.012389
KITLG  	STAT5A 	0.013633
KITLG  	STAT6  	0.012951
KITLG  	TBX21  	0.013235
KITLG  	TGFB1  	0.013668
KITLG  	TNFRSF4	0.012975
KITLG  	TNFSF4 	0.012847
KITLG  	TSLP   	0.013318
LTB4R  	MAF    	0.009619
LTB4R  	MMP9   	0.010759
LTB4R  	MRC1   	0.00086877
LTB4R  	MS4A2  	0.0066354
LTB4R  	PDCD1  	0.0079682
LTB4R  	PMCH   	0.0058051
LTB4R  	POSTN  	0.0021511
LTB4R  	PPARG  	0.010499
LTB4R  	RETNLB 	0.002868
LTB4R  	RNASE2 	0.010298
LTB4R  	RNASE3 	0.011024
LTB4R  	RORC   	0.0095673
LTB4R  	SATB1  	0.0086277
LTB4R  	STAT5A 	0.011829
LTB4R  	STAT6  	0.010472
LTB4R  	TBX21  	0.010508
LTB4R  	TGFB1  	0.012652
LTB4R  	TNFRSF4	0.0091233
LTB4R  	TNFSF4 	0.0087834
LTB4R  	TSLP   	0.010755
MAF    	MMP9   	0.013426
MAF    	MRC1   	0.0034569
MAF    	MS4A2  	0.011669
MAF    	PDCD1  	0.015841
MAF    	PMCH   	0.0082723
MAF    	POSTN  	0.0041621
MAF    	PPARG  	0.014203
MAF    	RETNLB 	0.006594
MAF    	RNASE2 	0.012126
MAF    	RNASE3 	0.013263
MAF    	RORC   	0.014972
MAF    	SATB1  	0.015029
MAF    	STAT5A 	0.013969
MAF    	STAT6  	0.014071
MAF    	TBX21  	0.014656
MAF    	TGFB1  	0.014047
MAF    	TNFRSF4	0.015023
MAF    	TNFSF4 	0.015078
MAF    	TSLP   	0.014129
MMP9   	MRC1   	0.0020671
MMP9   	MS4A2  	0.010427
MMP9   	PDCD1  	0.013271
MMP9   	PMCH   	0.0078672
MMP9   	POSTN  	0.0047821
MMP9   	PPARG  	0.014486
MMP9   	RETNLB 	0.0049144
MMP9   	RNASE2 	0.012195
MMP9   	RNASE3 	0.012925
MMP9   	RORC   	0.014041
MMP9   	SATB1  	0.012422
MMP9   	STAT5A 	0.013447
MMP9   	STAT6  	0.013083
MMP9   	TBX21  	0.01348
MMP9   	TGFB1  	0.013815
MMP9   	TNFRSF4	0.013457
MMP9   	TNFSF4 	0.013383
MMP9   	TSLP   	0.01338
MRC1   	MS4A2  	0.0013567
MRC1   	PDCD1  	0.0018739
MRC1   	PMCH   	0.00084917
MRC1   	POSTN  	0.00033764
MRC1   	PPARG  	0.0019749
MRC1   	RETNLB 	0.21717
MRC1   	RNASE2 	0.0015657
MRC1   	RNASE3 	0.0019695
MRC1   	RORC   	0.0021433
MRC1   	SATB1  	0.0017856
MRC1   	STAT5A 	0.002286
MRC1   	STAT6  	0.010266
MRC1   	TBX21  	0.0030708
MRC1   	TGFB1  	0.0022795
MRC1   	TNFRSF4	0.0021622
MRC1   	TNFSF4 	0.0019503
MRC1   	TSLP   	0.0021948
MS4A2  	PDCD1  	0.009231
MS4A2  	PMCH   	0.00529
MS4A2  	POSTN  	0.0026181
MS4A2  	PPARG  	0.011216
MS4A2  	RETNLB 	0.0037351
MS4A2  	RNASE2 	0.0089167
MS4A2  	RNASE3 	0.010821
MS4A2  	RORC   	0.010584
MS4A2  	SATB1  	0.011786
MS4A2  	STAT5A 	0.011539
MS4A2  	STAT6  	0.011617
MS4A2  	TBX21  	0.011486
MS4A2  	TGFB1  	0.011393
MS4A2  	TNFRSF4	0.011547
MS4A2  	TNFSF4 	0.011379
MS4A2  	TSLP   	0.011347
PDCD1  	PMCH   	0.0067812
PDCD1  	POSTN  	0.0031389
PDCD1  	PPARG  	0.013208
PDCD1  	RETNLB 	0.0048438
PDCD1  	RNASE2 	0.010518
PDCD1  	RNASE3 	0.012138
PDCD1  	RORC   	0.014408
PDCD1  	SATB1  	0.011792
PDCD1  	STAT5A 	0.013381
PDCD1  	STAT6  	0.013836
PDCD1  	TBX21  	0.014799
PDCD1  	TGFB1  	0.013917
PDCD1  	TNFRSF4	0.016138
PDCD1  	TNFSF4 	0.016277
PDCD1  	TSLP   	0.01337
PMCH   	POSTN  	0.0016393
PMCH   	PPARG  	0.0079065
PMCH   	RETNLB 	0.0025799
PMCH   	RNASE2 	0.0095263
PMCH   	RNASE3 	0.0093226
PMCH   	RORC   	0.0079543
PMCH   	SATB1  	0.010349
PMCH   	STAT5A 	0.0089075
PMCH   	STAT6  	0.0089677
PMCH   	TBX21  	0.0092172
PMCH   	TGFB1  	0.0092267
PMCH   	TNFRSF4	0.0077621
PMCH   	TNFSF4 	0.0075013
PMCH   	TSLP   	0.0092012
POSTN  	PPARG  	0.0040501
POSTN  	RETNLB 	0.0012421
POSTN  	RNASE2 	0.0031212
POSTN  	RNASE3 	0.0040377
POSTN  	RORC   	0.0040117
POSTN  	SATB1  	0.0031824
POSTN  	STAT5A 	0.0048804
POSTN  	STAT6  	0.005144
POSTN  	TBX21  	0.0048944
POSTN  	TGFB1  	0.0051115
POSTN  	TNFRSF4	0.0036934
POSTN  	TNFSF4 	0.003502
POSTN  	TSLP   	0.0055287
PPARG  	RETNLB 	0.0049718
PPARG  	RNASE2 	0.012822
PPARG  	RNASE3 	0.013526
PPARG  	RORC   	0.016635
PPARG  	SATB1  	0.013036
PPARG  	STAT5A 	0.014121
PPARG  	STAT6  	0.013715
PPARG  	TBX21  	0.014328
PPARG  	TGFB1  	0.014158
PPARG  	TNFRSF4	0.014006
PPARG  	TNFSF4 	0.013841
PPARG  	TSLP   	0.014057
RETNLB 	RNASE2 	0.0042024
RETNLB 	RNASE3 	0.0048296
RETNLB 	RORC   	0.0052329
RETNLB 	SATB1  	0.0046725
RETNLB 	STAT5A 	0.0052567
RETNLB 	STAT6  	0.012265
RETNLB 	TBX21  	0.0060984
RETNLB 	TGFB1  	0.0052722
RETNLB 	TNFRSF4	0.0052326
RETNLB 	TNFSF4 	0.0049781
RETNLB 	TSLP   	0.0051936
RNASE2 	RNASE3 	0.021852
RNASE2 	RORC   	0.012154
RNASE2 	SATB1  	0.011723
RNASE2 	STAT5A 	0.012838
RNASE2 	STAT6  	0.012663
RNASE2 	TBX21  	0.012589
RNASE2 	TGFB1  	0.012987
RNASE2 	TNFRSF4	0.011866
RNASE2 	TNFSF4 	0.011538
RNASE2 	TSLP   	0.012933
RNASE3 	RORC   	0.013314
RNASE3 	SATB1  	0.012801
RNASE3 	STAT5A 	0.013519
RNASE3 	STAT6  	0.013255
RNASE3 	TBX21  	0.013416
RNASE3 	TGFB1  	0.013544
RNASE3 	TNFRSF4	0.013285
RNASE3 	TNFSF4 	0.013098
RNASE3 	TSLP   	0.013566
RORC   	SATB1  	0.013255
RORC   	STAT5A 	0.014234
RORC   	STAT6  	0.014001
RORC   	TBX21  	0.014939
RORC   	TGFB1  	0.014282
RORC   	TNFRSF4	0.014581
RORC   	TNFSF4 	0.014326
RORC   	TSLP   	0.014222
SATB1  	STAT5A 	0.013177
SATB1  	STAT6  	0.01354
SATB1  	TBX21  	0.014145
SATB1  	TGFB1  	0.013444
SATB1  	TNFRSF4	0.01327
SATB1  	TNFSF4 	0.013044
SATB1  	TSLP   	0.013383
STAT5A 	STAT6  	0.013617
STAT5A 	TBX21  	0.013983
STAT5A 	TGFB1  	0.013902
STAT5A 	TNFRSF4	0.014005
STAT5A 	TNFSF4 	0.013996
STAT5A 	TSLP   	0.014122
STAT6  	TBX21  	0.013855
STAT6  	TGFB1  	0.013607
STAT6  	TNFRSF4	0.013969
STAT6  	TNFSF4 	0.013934
STAT6  	TSLP   	0.0137
TBX21  	TGFB1  	0.013989
TBX21  	TNFRSF4	0.014518
TBX21  	TNFSF4 	0.014503
TBX21  	TSLP   	0.014075
TGFB1  	TNFRSF4	0.014053
TGFB1  	TNFSF4 	0.013984
TGFB1  	TSLP   	0.013921
TNFRSF4	TNFSF4 	0.022023
TNFRSF4	TSLP   	0.014716
TNFSF4 	TSLP   	0.015319
